formasi_id,ins_kd,ins_nm,pengadaan_kd,jp_nama,formasi_nm,jabatan_kd,jabatan_nm,lokasi_nm,pendidikan_nm,gaji_min,gaji_max,jumlah_formasi,disable,group_tk_pendidikan_id,kode_ref_pend,instansi_id,jenis_formasi_id,aksi,pendidikan_nm_split,kode_ref_pend_split
affb2b0f01644176b26de3673ed00a36,6515,Pemerintah Kab. Probolinggo,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI PROBOLINGGO , SEKRETARIAT DAERAH KABUPATEN PROBOLINGGO , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN",SPP PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SMK AGROBISNIS PRODUKSI TERNAK / SMK PETERNAKAN / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PETERNAKAN MENENGAH ATAS,2700587,3256447,4,0,30,3171038 / 3004033 / 230690B / 3106410 / 230625B / 3106400,A5EB03E23B3BF6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""affb2b0f01644176b26de3673ed00a36"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B3BF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SPP PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SMK PETERNAKAN"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PETERNAKAN MENENGAH ATAS""]","[""3171038"",""3004033"",""230690B"",""3106410"",""230625B"",""3106400""]"
098b1df3a9584fe8ac715e5a24377499,7000,Pemerintah Provinsi Sulawesi Utara,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,UPTD BALAI LABORATORIUM KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINER,SEKOLAH PENGAMAT KEHEWANAN / SMK PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SPP PETERNAKAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA,2625600,4795600,1,0,30,3004033 / 3106410 / 230690B / 3171038 / 3106400 / 230625B,A5EB03E23C6EF6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""098b1df3a9584fe8ac715e5a24377499"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C6EF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SEKOLAH PENGAMAT KEHEWANAN"",""SMK PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SPP PETERNAKAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA""]","[""3004033"",""3106410"",""230690B"",""3171038"",""3106400"",""230625B""]"
19c551ca2eb44bd9ad6c4e394fa04cec,7601,Pemerintah Kab. Lombok Barat,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI LOMBOK BARAT , DINAS PERTANIAN , BIDANG PENYULUHAN PERTANIAN  ",SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SPP PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PENGAMAT KEHEWANAN / SMK PETERNAKAN,2578038,3120875,5,0,30,3106400 / 230625B / 3171038 / 230690B / 3004033 / 3106410,A5EB03E23BCCF6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""19c551ca2eb44bd9ad6c4e394fa04cec"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23BCCF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SPP PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK PETERNAKAN""]","[""3106400"",""230625B"",""3171038"",""230690B"",""3004033"",""3106410""]"
5f441b679e6f41ff9e0eaf260ac725f2,7601,Pemerintah Kab. Lombok Barat,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI LOMBOK BARAT , DINAS PERTANIAN , BIDANG PENYULUHAN PERTANIAN  ",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PETERNAKAN MENENGAH ATAS / SEKOLAH PENGAMAT KEHEWANAN / SPP PETERNAKAN / SMK PETERNAKAN,2578038,3120875,5,0,30,230625B / 230690B / 3106400 / 3004033 / 3171038 / 3106410,A5EB03E23BCCF6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""5f441b679e6f41ff9e0eaf260ac725f2"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23BCCF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SEKOLAH PENGAMAT KEHEWANAN"",""SPP PETERNAKAN"",""SMK PETERNAKAN""]","[""230625B"",""230690B"",""3106400"",""3004033"",""3171038"",""3106410""]"
e70677dfff594ce190f9a0c310b8928f,6600,Pemerintah Provinsi Kalimantan Barat,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"GUBERNUR KALIMANTAN BARAT, SEKRETARIAT DAERAH PROVINSI KALIMANTAN BARAT, DINAS PERKEBUNAN DAN PETERNAKAN, BIDANG KESEHATAN HEWAN DAN KESEHATAN MASYARAKAT VETERINER  ",SPP PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PETERNAKAN,2500000,3000000,5,0,30,3171038 / 3004033 / 3106400 / 3106410,A5EB03E23B5CF6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""e70677dfff594ce190f9a0c310b8928f"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B5CF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SPP PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PETERNAKAN""]","[""3171038"",""3004033"",""3106400"",""3106410""]"
3f138997795046dd8a94ef8ed8393983,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN KEC. RANTAU PULUNG - DINAS PERTANIAN  ",SEKOLAH PETERNAKAN MENENGAH ATAS / SMK AGROBISNIS PRODUKSI TERNAK / SPP PETERNAKAN / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PENGAMAT KEHEWANAN / SMK PETERNAKAN,2436600,6436600,1,0,30,3106400 / 230690B / 3171038 / 230625B / 3004033 / 3106410,A5EB03E23C68F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""3f138997795046dd8a94ef8ed8393983"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SPP PETERNAKAN"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK PETERNAKAN""]","[""3106400"",""230690B"",""3171038"",""230625B"",""3004033"",""3106410""]"
48a13555b4de4958ab6195b17bc262bf,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN KEC. LONG MESANGAT - DINAS PERTANIAN  ",SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SMK PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SMK AGROBISNIS PRODUKSI TERNAK / SPP PETERNAKAN,2436600,6436600,1,0,30,3106400 / 230625B / 3106410 / 3004033 / 230690B / 3171038,A5EB03E23C68F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""48a13555b4de4958ab6195b17bc262bf"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SMK PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SPP PETERNAKAN""]","[""3106400"",""230625B"",""3106410"",""3004033"",""230690B"",""3171038""]"
6fb863b813e545288d89a8e479f8e542,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN KEC. KOMBENG- DINAS PERTANIAN  ",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PENGAMAT KEHEWANAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SPP PETERNAKAN,2436600,6436600,1,0,30,230625B / 3004033 / 3106400 / 3106410 / 230690B / 3171038,A5EB03E23C68F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""6fb863b813e545288d89a8e479f8e542"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PENGAMAT KEHEWANAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SPP PETERNAKAN""]","[""230625B"",""3004033"",""3106400"",""3106410"",""230690B"",""3171038""]"
8777851fbac2464480ee172dcc705e55,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT RUMAH POTONG HEWAN KEC. SANGATTA UTARA - DINAS PERTANIAN  ",SPP PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PENGAMAT KEHEWANAN / SMK PETERNAKAN / SEKOLAH PETERNAKAN MENENGAH ATAS,2436600,6436600,1,0,30,3171038 / 230690B / 230625B / 3004033 / 3106410 / 3106400,A5EB03E23C68F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8777851fbac2464480ee172dcc705e55"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SPP PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK PETERNAKAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS""]","[""3171038"",""230690B"",""230625B"",""3004033"",""3106410"",""3106400""]"
8cd168f928994746aa995d0bdd320558,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN KEC. LONG MESANGAT - DINAS PERTANIAN  ",SMK PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SMK AGROBISNIS PRODUKSI TERNAK / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SPP PETERNAKAN / SEKOLAH PETERNAKAN MENENGAH ATAS,2436600,6436600,1,0,30,3106410 / 3004033 / 230690B / 230625B / 3171038 / 3106400,A5EB03E23C68F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8cd168f928994746aa995d0bdd320558"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SPP PETERNAKAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS""]","[""3106410"",""3004033"",""230690B"",""230625B"",""3171038"",""3106400""]"
ef8a0657e8e44e23b087f7ecddc8b99b,6908,Pemerintah Kab. Kutai Timur,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KUTAI TIMUR , DINAS PERTANIAN , UPT PUSAT KESEHATAN HEWAN KEC. TELUK PANDAN - DINAS PERTANIAN  ",SEKOLAH PETERNAKAN MENENGAH ATAS / SMK AGROBISNIS PRODUKSI TERNAK / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PENGAMAT KEHEWANAN / SMK PETERNAKAN / SPP PETERNAKAN,2436600,6436600,1,0,30,3106400 / 230690B / 230625B / 3004033 / 3106410 / 3171038,A5EB03E23C68F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""ef8a0657e8e44e23b087f7ecddc8b99b"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C68F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK PETERNAKAN"",""SPP PETERNAKAN""]","[""3106400"",""230690B"",""230625B"",""3004033"",""3106410"",""3171038""]"
9058ba148d854e488f88b57c5157621a,7809,Pemerintah Kab. Maluku Barat Daya,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI MALUKU BARAT DAYA , SEKRETARIAT DAERAH , DINAS PERTANIAN DAN PANGAN",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SMK PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PETERNAKAN MENENGAH ATAS / SPP PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN,2325600,3210600,4,0,30,230625B / 3106410 / 230690B / 3106400 / 3171038 / 3004033,A5EB03E23B8DF6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""9058ba148d854e488f88b57c5157621a"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B8DF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SMK PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SPP PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN""]","[""230625B"",""3106410"",""230690B"",""3106400"",""3171038"",""3004033""]"
c801a08904624be7adad86d626b47fce,5473,Pemerintah Kota Sawahlunto,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"WALIKOTA SAWAHLUNTO , SEKRETARIAT DAERAH KOTA SAWAHLUNTO , DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PETERNAKAN MENENGAH ATAS / SEKOLAH PENGAMAT KEHEWANAN / SPP PETERNAKAN / SMK PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK,2325600,3725600,3,0,30,230625B / 3106400 / 3004033 / 3171038 / 3106410 / 230690B,A5EB03E23B26F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""c801a08904624be7adad86d626b47fce"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B26F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SEKOLAH PENGAMAT KEHEWANAN"",""SPP PETERNAKAN"",""SMK PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK""]","[""230625B"",""3106400"",""3004033"",""3171038"",""3106410"",""230690B""]"
d8023889e80240659403d3e76d44ec0c,7604,Pemerintah Kab. Bima,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"DISNAKESWAN , BIDANG KESEHATAN HEWAN",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SPP PETERNAKAN / SMK PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK AGROBISNIS PRODUKSI TERNAK,2325600,3879700,3,0,30,230625B / 3171038 / 3106410 / 3004033 / 3106400 / 230690B,A5EB03E23C92F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""d8023889e80240659403d3e76d44ec0c"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C92F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SPP PETERNAKAN"",""SMK PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK AGROBISNIS PRODUKSI TERNAK""]","[""230625B"",""3171038"",""3106410"",""3004033"",""3106400"",""230690B""]"
220b9719fc2a44b581b2acabb787b270,7805,Pemerintah Kab. Kepulauan Aru,3,PPPK Teknis,KHUSUS,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI KEPULAUAN ARU , SEKRETARIAT DAERAH KABUPATEN KEPULAUAN ARU , DINAS PERTANIAN",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PENGAMAT KEHEWANAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK AGROBISNIS PRODUKSI TERNAK / SPP PETERNAKAN / SMK PETERNAKAN,2325600,2825600,2,0,30,230625B / 3004033 / 3106400 / 230690B / 3171038 / 3106410,A5EB03E23D3AF6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""220b9719fc2a44b581b2acabb787b270"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23D3AF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PENGAMAT KEHEWANAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SPP PETERNAKAN"",""SMK PETERNAKAN""]","[""230625B"",""3004033"",""3106400"",""230690B"",""3171038"",""3106410""]"
6f0bcfb57cc34a87accf7a1df4072a1c,7604,Pemerintah Kab. Bima,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"DISNAKESWAN , BIDANG KESEHATAN HEWAN",SPP PETERNAKAN / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SMK AGROBISNIS PRODUKSI TERNAK,2325600,3879700,2,0,30,3171038 / 230625B / 3106400 / 3106410 / 3004033 / 230690B,A5EB03E23C92F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""6f0bcfb57cc34a87accf7a1df4072a1c"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C92F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SPP PETERNAKAN"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK AGROBISNIS PRODUKSI TERNAK""]","[""3171038"",""230625B"",""3106400"",""3106410"",""3004033"",""230690B""]"
15ebfe096fe74a88b49f1cb9402e05d9,8401,Pemerintah Kab. Bulungan,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,DINAS PERTANIAN,SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PENGAMAT KEHEWANAN / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SMK PETERNAKAN / SPP PETERNAKAN,2325600,2325600,1,0,30,230690B / 3004033 / 3106400 / 230625B / 3106410 / 3171038,A5EB03E23C64F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""15ebfe096fe74a88b49f1cb9402e05d9"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23C64F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PENGAMAT KEHEWANAN"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SMK PETERNAKAN"",""SPP PETERNAKAN""]","[""230690B"",""3004033"",""3106400"",""230625B"",""3106410"",""3171038""]"
39ce49368e054e9cb29e748ad6ccb74b,5473,Pemerintah Kota Sawahlunto,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"WALIKOTA SAWAHLUNTO , SEKRETARIAT DAERAH KOTA SAWAHLUNTO , DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN",SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PETERNAKAN / SPP PETERNAKAN / SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PENGAMAT KEHEWANAN,2325600,3725600,1,0,30,230625B / 3106400 / 3106410 / 3171038 / 230690B / 3004033,A5EB03E23B26F6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""39ce49368e054e9cb29e748ad6ccb74b"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B26F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PETERNAKAN"",""SPP PETERNAKAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PENGAMAT KEHEWANAN""]","[""230625B"",""3106400"",""3106410"",""3171038"",""230690B"",""3004033""]"
b85493a55f234679bda77992560db36e,7809,Pemerintah Kab. Maluku Barat Daya,3,PPPK Teknis,UMUM,JF03005408,PEMULA - PARAMEDIK VETERINER,"BUPATI MALUKU BARAT DAYA , SEKRETARIAT DAERAH , DINAS PERTANIAN DAN PANGAN",SPP PETERNAKAN / SMK PETERNAKAN / SEKOLAH PENGAMAT KEHEWANAN / SMK AGROBISNIS PRODUKSI TERNAK / SEKOLAH PETERNAKAN MENENGAH ATAS / SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA,2325600,3210600,1,0,30,3171038 / 3106410 / 3004033 / 230690B / 3106400 / 230625B,A5EB03E23B8DF6A0E040640A040252AD,1,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""b85493a55f234679bda77992560db36e"" data-jabatan-kd=""JF03005408"" data-instansi-id=""A5EB03E23B8DF6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""1""data-formasi-nm=""UMUM"">Lihat</a>","[""SPP PETERNAKAN"",""SMK PETERNAKAN"",""SEKOLAH PENGAMAT KEHEWANAN"",""SMK AGROBISNIS PRODUKSI TERNAK"",""SEKOLAH PETERNAKAN MENENGAH ATAS"",""SMK PERTANIAN PROGRAM AGROBISNIS TERNAK RUMINANSIA""]","[""3171038"",""3106410"",""3004033"",""230690B"",""3106400"",""230625B""]"
